# 29/06/2020 10:34:07 AM : Aggregated Curves - EPEX Spot Market Auction - germany_luxembourg
Date,Week,Week Day,Hour,Price,Volume,Sale/Purchase
30/06/2020,27,2,6,44.10,27470.9,Sell
30/06/2020,27,2,6,44.20,27501.0,Sell
30/06/2020,27,2,6,44.30,27531.2,Sell
30/06/2020,27,2,6,44.40,27561.4,Sell
30/06/2020,27,2,6,44.70,27651.8,Sell
30/06/2020,27,2,6,44.80,27682.0,Sell
30/06/2020,27,2,6,44.90,27712.1,Sell
30/06/2020,27,2,6,45.00,27742.3,Sell
30/06/2020,27,2,6,45.10,27742.4,Sell
30/06/2020,27,2,6,45.20,27764.6,Sell
30/06/2020,27,2,6,45.30,27764.7,Sell
30/06/2020,27,2,6,45.70,27765.3,Sell
30/06/2020,27,2,6,45.90,27765.5,Sell
30/06/2020,27,2,6,46.00,27765.7,Sell
30/06/2020,27,2,6,46.10,27769.9,Sell
30/06/2020,27,2,6,46.20,27774.2,Sell
30/06/2020,27,2,6,46.30,27778.4,Sell
30/06/2020,27,2,6,46.70,27795.3,Sell
30/06/2020,27,2,6,47.00,27807.9,Sell
30/06/2020,27,2,6,47.30,27815.8,Sell
30/06/2020,27,2,6,47.70,27826.3,Sell
30/06/2020,27,2,6,48.00,27834.1,Sell
30/06/2020,27,2,6,48.30,27842.0,Sell
30/06/2020,27,2,6,48.70,27852.4,Sell
30/06/2020,27,2,6,49.00,27860.3,Sell
30/06/2020,27,2,6,49.30,27868.1,Sell
30/06/2020,27,2,6,49.50,27873.3,Sell
30/06/2020,27,2,6,49.52,27873.8,Sell
30/06/2020,27,2,6,49.60,27901.9,Sell
30/06/2020,27,2,6,49.70,27904.5,Sell
30/06/2020,27,2,6,49.80,27907.1,Sell
30/06/2020,27,2,6,49.90,27909.7,Sell
30/06/2020,27,2,6,50.00,27912.3,Sell
30/06/2020,27,2,6,50.10,27914.9,Sell
30/06/2020,27,2,6,50.30,27920.1,Sell
30/06/2020,27,2,6,50.70,27930.1,Sell
30/06/2020,27,2,6,51.00,27937.6,Sell
30/06/2020,27,2,6,51.10,27940.1,Sell
30/06/2020,27,2,6,51.90,27960.1,Sell
30/06/2020,27,2,6,52.00,27962.6,Sell
30/06/2020,27,2,6,52.70,27980.1,Sell
30/06/2020,27,2,6,53.00,27987.6,Sell
30/06/2020,27,2,6,53.70,28005.1,Sell
30/06/2020,27,2,6,53.80,28007.6,Sell
30/06/2020,27,2,6,54.00,28012.6,Sell
30/06/2020,27,2,6,54.70,28030.1,Sell
30/06/2020,27,2,6,55.00,28037.6,Sell
30/06/2020,27,2,6,55.10,28040.1,Sell
30/06/2020,27,2,6,56.00,28062.6,Sell
30/06/2020,27,2,6,56.10,28068.6,Sell
30/06/2020,27,2,6,56.20,28088.6,Sell
30/06/2020,27,2,6,56.30,28094.6,Sell
30/06/2020,27,2,6,56.70,28118.6,Sell
30/06/2020,27,2,6,57.00,28136.6,Sell
30/06/2020,27,2,6,58.00,28196.6,Sell
30/06/2020,27,2,6,58.20,28201.6,Sell
30/06/2020,27,2,6,58.30,28204.1,Sell
30/06/2020,27,2,6,58.40,28206.6,Sell
30/06/2020,27,2,6,58.50,28209.1,Sell
30/06/2020,27,2,6,58.60,28211.6,Sell
30/06/2020,27,2,6,58.70,28244.1,Sell
30/06/2020,27,2,6,59.00,28251.6,Sell
30/06/2020,27,2,6,59.50,28264.1,Sell
30/06/2020,27,2,6,59.60,28266.6,Sell
30/06/2020,27,2,6,59.90,28274.1,Sell
30/06/2020,27,2,6,60.00,28276.6,Sell
30/06/2020,27,2,6,60.10,28303.1,Sell
30/06/2020,27,2,6,61.00,28325.6,Sell
30/06/2020,27,2,6,62.00,28359.0,Sell
30/06/2020,27,2,6,62.70,28382.3,Sell
30/06/2020,27,2,6,63.00,28392.3,Sell
30/06/2020,27,2,6,64.00,28425.7,Sell
30/06/2020,27,2,6,64.80,28455.7,Sell
30/06/2020,27,2,6,65.00,28463.2,Sell
30/06/2020,27,2,6,65.10,28465.6,Sell
30/06/2020,27,2,6,65.20,28467.7,Sell
30/06/2020,27,2,6,65.30,28469.9,Sell
30/06/2020,27,2,6,65.40,28472.0,Sell
30/06/2020,27,2,6,66.00,28484.9,Sell
30/06/2020,27,2,6,69.00,28484.9,Sell
30/06/2020,27,2,6,69.90,28844.9,Sell
30/06/2020,27,2,6,70.00,28884.9,Sell
30/06/2020,27,2,6,81.00,28884.9,Sell
30/06/2020,27,2,6,82.00,28885.0,Sell
30/06/2020,27,2,6,83.00,28885.1,Sell
30/06/2020,27,2,6,84.00,28885.2,Sell
30/06/2020,27,2,6,85.00,28885.3,Sell
30/06/2020,27,2,6,85.10,28885.3,Sell
30/06/2020,27,2,6,86.00,28885.4,Sell
30/06/2020,27,2,6,87.00,28885.5,Sell
30/06/2020,27,2,6,87.70,28885.6,Sell
30/06/2020,27,2,6,88.00,28885.6,Sell
30/06/2020,27,2,6,89.00,28885.7,Sell
30/06/2020,27,2,6,89.90,28885.8,Sell
30/06/2020,27,2,6,100.00,28885.8,Sell
30/06/2020,27,2,6,100.10,28917.6,Sell
30/06/2020,27,2,6,101.00,28978.8,Sell
30/06/2020,27,2,6,115.00,28978.8,Sell
30/06/2020,27,2,6,115.10,28983.8,Sell
30/06/2020,27,2,6,150.00,28983.8,Sell
30/06/2020,27,2,6,150.10,28983.9,Sell
30/06/2020,27,2,6,151.00,28984.8,Sell
30/06/2020,27,2,6,154.00,28987.8,Sell
30/06/2020,27,2,6,154.90,28988.7,Sell
30/06/2020,27,2,6,155.00,29051.6,Sell
30/06/2020,27,2,6,155.10,29051.7,Sell
30/06/2020,27,2,6,155.90,29052.5,Sell
30/06/2020,27,2,6,156.00,29073.8,Sell
30/06/2020,27,2,6,157.70,29075.5,Sell
30/06/2020,27,2,6,159.00,29076.8,Sell
30/06/2020,27,2,6,160.00,29077.8,Sell
30/06/2020,27,2,6,161.00,29078.8,Sell
30/06/2020,27,2,6,161.10,29145.5,Sell
30/06/2020,27,2,6,164.00,29148.4,Sell
30/06/2020,27,2,6,165.00,29149.4,Sell
30/06/2020,27,2,6,167.70,29152.1,Sell
30/06/2020,27,2,6,169.00,29153.4,Sell
30/06/2020,27,2,6,170.00,29154.4,Sell
30/06/2020,27,2,6,171.00,29155.4,Sell
30/06/2020,27,2,6,174.00,29158.4,Sell
30/06/2020,27,2,6,175.00,29159.4,Sell
30/06/2020,27,2,6,197.70,29159.4,Sell
30/06/2020,27,2,6,198.60,29168.4,Sell
30/06/2020,27,2,6,198.70,29169.4,Sell
30/06/2020,27,2,6,198.80,29170.4,Sell
30/06/2020,27,2,6,199.00,29172.4,Sell
30/06/2020,27,2,6,200.00,29182.4,Sell
30/06/2020,27,2,6,200.10,29183.4,Sell
30/06/2020,27,2,6,201.00,29192.4,Sell
30/06/2020,27,2,6,205.00,29232.4,Sell
30/06/2020,27,2,6,207.70,29259.4,Sell
30/06/2020,27,2,6,250.00,29259.4,Sell
30/06/2020,27,2,6,250.10,29259.5,Sell
30/06/2020,27,2,6,257.70,29267.1,Sell
30/06/2020,27,2,6,259.00,29268.4,Sell
30/06/2020,27,2,6,260.00,29269.4,Sell
30/06/2020,27,2,6,267.70,29277.1,Sell
30/06/2020,27,2,6,269.00,29278.4,Sell
30/06/2020,27,2,6,270.00,29279.4,Sell
30/06/2020,27,2,6,275.00,29284.4,Sell
30/06/2020,27,2,6,290.00,29284.4,Sell
30/06/2020,27,2,6,299.00,29284.5,Sell
30/06/2020,27,2,6,300.20,29284.5,Sell
30/06/2020,27,2,6,301.00,29284.7,Sell
30/06/2020,27,2,6,310.00,29286.6,Sell
30/06/2020,27,2,6,320.00,29288.7,Sell
30/06/2020,27,2,6,324.00,29289.5,Sell
30/06/2020,27,2,6,325.00,29289.7,Sell
30/06/2020,27,2,6,330.00,29290.7,Sell
30/06/2020,27,2,6,340.00,29292.8,Sell
30/06/2020,27,2,6,349.00,29294.7,Sell
30/06/2020,27,2,6,350.00,29294.9,Sell
30/06/2020,27,2,6,360.00,29297.0,Sell
30/06/2020,27,2,6,360.10,29297.0,Sell
30/06/2020,27,2,6,370.00,29299.1,Sell
30/06/2020,27,2,6,374.00,29299.9,Sell
30/06/2020,27,2,6,375.00,29300.1,Sell
30/06/2020,27,2,6,380.00,29301.1,Sell
30/06/2020,27,2,6,390.00,29303.2,Sell
30/06/2020,27,2,6,399.00,29305.1,Sell
30/06/2020,27,2,6,400.00,29305.3,Sell
30/06/2020,27,2,6,400.10,29305.3,Sell
30/06/2020,27,2,6,410.00,29307.4,Sell
30/06/2020,27,2,6,420.00,29309.5,Sell
30/06/2020,27,2,6,424.00,29310.3,Sell
30/06/2020,27,2,6,425.00,29310.5,Sell
30/06/2020,27,2,6,430.00,29315.6,Sell
30/06/2020,27,2,6,440.00,29325.6,Sell
30/06/2020,27,2,6,449.00,29334.7,Sell
30/06/2020,27,2,6,450.00,29335.7,Sell
30/06/2020,27,2,6,460.00,29415.8,Sell
30/06/2020,27,2,6,470.00,29495.9,Sell
30/06/2020,27,2,6,474.00,29527.9,Sell
30/06/2020,27,2,6,475.00,29535.9,Sell
30/06/2020,27,2,6,480.00,29536.0,Sell
30/06/2020,27,2,6,499.00,29559.9,Sell
30/06/2020,27,2,6,499.90,29561.0,Sell
30/06/2020,27,2,6,500.00,29566.1,Sell
30/06/2020,27,2,6,500.03,29566.1,Sell
30/06/2020,27,2,6,500.05,29584.6,Sell
30/06/2020,27,2,6,500.10,29792.2,Sell
30/06/2020,27,2,6,510.00,29794.9,Sell
30/06/2020,27,2,6,520.00,29797.6,Sell
30/06/2020,27,2,6,525.00,29798.9,Sell
30/06/2020,27,2,6,530.00,29800.3,Sell
30/06/2020,27,2,6,540.00,29802.9,Sell
30/06/2020,27,2,6,549.00,29805.4,Sell
30/06/2020,27,2,6,550.00,29805.6,Sell
30/06/2020,27,2,6,560.00,29808.3,Sell
30/06/2020,27,2,6,570.00,29811.0,Sell
30/06/2020,27,2,6,575.00,29812.3,Sell
30/06/2020,27,2,6,580.00,29813.7,Sell
30/06/2020,27,2,6,590.00,29816.4,Sell
30/06/2020,27,2,6,599.00,29818.8,Sell
30/06/2020,27,2,6,600.00,29819.0,Sell
30/06/2020,27,2,6,625.00,29825.7,Sell
30/06/2020,27,2,6,649.00,29832.2,Sell
30/06/2020,27,2,6,650.00,29832.4,Sell
30/06/2020,27,2,6,675.00,29839.1,Sell
30/06/2020,27,2,6,700.00,29845.8,Sell
30/06/2020,27,2,6,725.00,29852.5,Sell
30/06/2020,27,2,6,749.00,29955.0,Sell
30/06/2020,27,2,6,750.00,29959.2,Sell
30/06/2020,27,2,6,750.10,29959.3,Sell
30/06/2020,27,2,6,800.00,29972.7,Sell
30/06/2020,27,2,6,849.00,29985.8,Sell
30/06/2020,27,2,6,850.00,29986.1,Sell
30/06/2020,27,2,6,900.00,29999.5,Sell
30/06/2020,27,2,6,900.10,29999.5,Sell
30/06/2020,27,2,6,949.00,30012.6,Sell
30/06/2020,27,2,6,950.00,30012.9,Sell
30/06/2020,27,2,6,999.00,30026.0,Sell
30/06/2020,27,2,6,999.90,30026.3,Sell
30/06/2020,27,2,6,1000.00,30031.3,Sell
30/06/2020,27,2,6,1001.00,30031.5,Sell
30/06/2020,27,2,6,1001.10,30031.6,Sell
30/06/2020,27,2,6,1006.90,30033.1,Sell
30/06/2020,27,2,6,1007.00,30033.2,Sell
30/06/2020,27,2,6,1049.00,30044.4,Sell
30/06/2020,27,2,6,1075.00,30051.4,Sell
30/06/2020,27,2,6,1149.00,30071.2,Sell
30/06/2020,27,2,6,1150.00,30071.5,Sell
30/06/2020,27,2,6,1200.00,30084.9,Sell
30/06/2020,27,2,6,1225.00,30094.7,Sell
30/06/2020,27,2,6,1249.00,30168.2,Sell
30/06/2020,27,2,6,1250.00,30171.2,Sell
30/06/2020,27,2,6,1300.00,30324.2,Sell
30/06/2020,27,2,6,1349.00,30343.5,Sell
30/06/2020,27,2,6,1375.00,30353.7,Sell
30/06/2020,27,2,6,1400.00,30363.5,Sell
30/06/2020,27,2,6,1449.00,30365.4,Sell
30/06/2020,27,2,6,1450.00,30365.4,Sell
30/06/2020,27,2,6,1500.00,30367.3,Sell
30/06/2020,27,2,6,1525.00,30368.3,Sell
30/06/2020,27,2,6,1549.00,30369.2,Sell
30/06/2020,27,2,6,1600.00,30371.1,Sell
30/06/2020,27,2,6,1649.00,30372.0,Sell
30/06/2020,27,2,6,1675.00,30372.5,Sell
30/06/2020,27,2,6,1749.00,30373.8,Sell
30/06/2020,27,2,6,1750.00,30373.9,Sell
30/06/2020,27,2,6,1800.00,30508.1,Sell
30/06/2020,27,2,6,1825.00,30575.2,Sell
30/06/2020,27,2,6,1841.09,30575.5,Sell
30/06/2020,27,2,6,1900.00,30590.1,Sell
30/06/2020,27,2,6,1975.00,30608.6,Sell
30/06/2020,27,2,6,1999.00,30614.5,Sell
30/06/2020,27,2,6,2000.00,30614.8,Sell
30/06/2020,27,2,6,2050.00,30627.1,Sell
30/06/2020,27,2,6,2125.00,30645.7,Sell
30/06/2020,27,2,6,2200.00,30664.2,Sell
30/06/2020,27,2,6,2249.00,30676.3,Sell
30/06/2020,27,2,6,2250.00,30676.6,Sell
30/06/2020,27,2,6,2275.00,30682.7,Sell
30/06/2020,27,2,6,2350.00,30701.3,Sell
30/06/2020,27,2,6,2400.00,30913.6,Sell
30/06/2020,27,2,6,2425.00,31019.8,Sell
30/06/2020,27,2,6,2500.00,31038.3,Sell
30/06/2020,27,2,6,2575.00,31056.9,Sell
30/06/2020,27,2,6,2600.00,31063.1,Sell
30/06/2020,27,2,6,2650.00,31075.4,Sell
30/06/2020,27,2,6,2725.00,31093.9,Sell
30/06/2020,27,2,6,2749.00,31099.9,Sell
30/06/2020,27,2,6,2750.00,31100.1,Sell
30/06/2020,27,2,6,2800.00,31112.5,Sell
30/06/2020,27,2,6,2875.00,31131.0,Sell
30/06/2020,27,2,6,2950.00,31149.5,Sell
30/06/2020,27,2,6,2990.00,31159.4,Sell
30/06/2020,27,2,6,2999.00,31161.7,Sell
30/06/2020,27,2,6,2999.80,31161.9,Sell
30/06/2020,27,2,6,3000.00,31161.9,Sell
30/06/2020,27,2,6,-500.00,34106.6,Purchase
30/06/2020,27,2,6,-499.90,34106.5,Purchase
30/06/2020,27,2,6,-499.10,34105.3,Purchase
30/06/2020,27,2,6,-499.00,34105.1,Purchase
30/06/2020,27,2,6,-498.90,34105.0,Purchase
30/06/2020,27,2,6,-498.10,34103.8,Purchase
30/06/2020,27,2,6,-498.00,34103.7,Purchase
30/06/2020,27,2,6,-497.90,34103.5,Purchase
30/06/2020,27,2,6,-495.00,34099.3,Purchase
30/06/2020,27,2,6,-490.00,34092.0,Purchase
30/06/2020,27,2,6,-480.10,34077.5,Purchase
30/06/2020,27,2,6,-480.00,34076.7,Purchase
30/06/2020,27,2,6,-470.00,34049.6,Purchase
30/06/2020,27,2,6,-460.00,34047.5,Purchase
30/06/2020,27,2,6,-450.00,34045.4,Purchase
30/06/2020,27,2,6,-449.00,34037.1,Purchase
30/06/2020,27,2,6,-447.00,34020.7,Purchase
30/06/2020,27,2,6,-440.00,33963.2,Purchase
30/06/2020,27,2,6,-430.00,33731.1,Purchase
30/06/2020,27,2,6,-425.00,33615.1,Purchase
30/06/2020,27,2,6,-420.00,33539.0,Purchase
30/06/2020,27,2,6,-410.00,33536.9,Purchase
30/06/2020,27,2,6,-400.10,33534.8,Purchase
30/06/2020,27,2,6,-400.00,33534.8,Purchase
30/06/2020,27,2,6,-399.00,33534.6,Purchase
30/06/2020,27,2,6,-390.00,33532.7,Purchase
30/06/2020,27,2,6,-384.00,33531.4,Purchase
30/06/2020,27,2,6,-380.00,33530.6,Purchase
30/06/2020,27,2,6,-375.00,33529.5,Purchase
30/06/2020,27,2,6,-374.00,33529.3,Purchase
30/06/2020,27,2,6,-370.00,33528.5,Purchase
30/06/2020,27,2,6,-360.00,33526.4,Purchase
30/06/2020,27,2,6,-350.10,33524.3,Purchase
30/06/2020,27,2,6,-350.00,33524.3,Purchase
30/06/2020,27,2,6,-349.00,33524.1,Purchase
30/06/2020,27,2,6,-340.00,33522.2,Purchase
30/06/2020,27,2,6,-330.00,33520.0,Purchase
30/06/2020,27,2,6,-329.00,33519.8,Purchase
30/06/2020,27,2,6,-325.00,33519.0,Purchase
30/06/2020,27,2,6,-321.00,33470.2,Purchase
30/06/2020,27,2,6,-320.00,33457.9,Purchase
30/06/2020,27,2,6,-310.00,33335.8,Purchase
30/06/2020,27,2,6,-309.00,33323.6,Purchase
30/06/2020,27,2,6,-300.00,33213.7,Purchase
30/06/2020,27,2,6,-299.00,33213.5,Purchase
30/06/2020,27,2,6,-290.00,33211.6,Purchase
30/06/2020,27,2,6,-289.00,33211.4,Purchase
30/06/2020,27,2,6,-287.00,33211.0,Purchase
30/06/2020,27,2,6,-286.90,33211.0,Purchase
30/06/2020,27,2,6,-280.00,33209.5,Purchase
30/06/2020,27,2,6,-275.00,33208.4,Purchase
30/06/2020,27,2,6,-270.00,33207.4,Purchase
30/06/2020,27,2,6,-269.00,33207.2,Purchase
30/06/2020,27,2,6,-260.10,33205.3,Purchase
30/06/2020,27,2,6,-260.00,33205.3,Purchase
30/06/2020,27,2,6,-259.00,33205.1,Purchase
30/06/2020,27,2,6,-250.10,33203.2,Purchase
30/06/2020,27,2,6,-250.00,32715.4,Purchase
30/06/2020,27,2,6,-249.00,32703.2,Purchase
30/06/2020,27,2,6,-240.00,32593.3,Purchase
30/06/2020,27,2,6,-239.00,32581.1,Purchase
30/06/2020,27,2,6,-230.00,32471.2,Purchase
30/06/2020,27,2,6,-229.00,32458.9,Purchase
30/06/2020,27,2,6,-225.00,32410.1,Purchase
30/06/2020,27,2,6,-220.00,32409.1,Purchase
30/06/2020,27,2,6,-219.00,32408.8,Purchase
30/06/2020,27,2,6,-214.50,32407.9,Purchase
30/06/2020,27,2,6,-210.00,32406.9,Purchase
30/06/2020,27,2,6,-209.00,32406.7,Purchase
30/06/2020,27,2,6,-204.50,32405.8,Purchase
30/06/2020,27,2,6,-200.10,32404.9,Purchase
30/06/2020,27,2,6,-200.00,32404.8,Purchase
30/06/2020,27,2,6,-199.00,32404.6,Purchase
30/06/2020,27,2,6,-196.00,32404.0,Purchase
30/06/2020,27,2,6,-194.50,32403.7,Purchase
30/06/2020,27,2,6,-190.00,32402.7,Purchase
30/06/2020,27,2,6,-189.00,32402.5,Purchase
30/06/2020,27,2,6,-188.00,32402.3,Purchase
30/06/2020,27,2,6,-187.90,32401.3,Purchase
30/06/2020,27,2,6,-184.50,32400.6,Purchase
30/06/2020,27,2,6,-182.30,32400.1,Purchase
30/06/2020,27,2,6,-182.20,32200.1,Purchase
30/06/2020,27,2,6,-180.00,32199.7,Purchase
30/06/2020,27,2,6,-179.00,32199.5,Purchase
30/06/2020,27,2,6,-175.00,32198.7,Purchase
30/06/2020,27,2,6,-174.50,32197.3,Purchase
30/06/2020,27,2,6,-174.10,32196.2,Purchase
30/06/2020,27,2,6,-174.00,32194.4,Purchase
30/06/2020,27,2,6,-173.90,32194.1,Purchase
30/06/2020,27,2,6,-173.80,32158.3,Purchase
30/06/2020,27,2,6,-173.00,32156.1,Purchase
30/06/2020,27,2,6,-172.90,32059.9,Purchase
30/06/2020,27,2,6,-170.00,32051.9,Purchase
30/06/2020,27,2,6,-169.90,32051.6,Purchase
30/06/2020,27,2,6,-169.10,32049.4,Purchase
30/06/2020,27,2,6,-169.00,31940.7,Purchase
30/06/2020,27,2,6,-164.50,31928.2,Purchase
30/06/2020,27,2,6,-163.00,31924.1,Purchase
30/06/2020,27,2,6,-162.91,31813.1,Purchase
30/06/2020,27,2,6,-162.90,31813.0,Purchase
30/06/2020,27,2,6,-160.00,31805.0,Purchase
30/06/2020,27,2,6,-159.00,31802.2,Purchase
30/06/2020,27,2,6,-155.00,31791.1,Purchase
30/06/2020,27,2,6,-154.90,31789.8,Purchase
30/06/2020,27,2,6,-154.50,31788.7,Purchase
30/06/2020,27,2,6,-150.10,31776.5,Purchase
30/06/2020,27,2,6,-150.00,31549.1,Purchase
30/06/2020,27,2,6,-149.90,31543.7,Purchase
30/06/2020,27,2,6,-149.00,31530.5,Purchase
30/06/2020,27,2,6,-145.00,31523.3,Purchase
30/06/2020,27,2,6,-144.50,31522.0,Purchase
30/06/2020,27,2,6,-140.00,31510.3,Purchase
30/06/2020,27,2,6,-139.90,31505.6,Purchase
30/06/2020,27,2,6,-139.00,31502.9,Purchase
30/06/2020,27,2,6,-135.00,31491.3,Purchase
30/06/2020,27,2,6,-134.50,31489.8,Purchase
30/06/2020,27,2,6,-133.00,31485.5,Purchase
30/06/2020,27,2,6,-132.30,31483.4,Purchase
30/06/2020,27,2,6,-132.20,31441.1,Purchase
30/06/2020,27,2,6,-130.00,31434.7,Purchase
30/06/2020,27,2,6,-129.00,31431.8,Purchase
30/06/2020,27,2,6,-127.00,31426.0,Purchase
30/06/2020,27,2,6,-126.90,31425.7,Purchase
30/06/2020,27,2,6,-125.00,31420.1,Purchase
30/06/2020,27,2,6,-124.50,31418.7,Purchase
30/06/2020,27,2,6,-124.40,31418.4,Purchase
30/06/2020,27,2,6,-124.30,31039.4,Purchase
30/06/2020,27,2,6,-124.10,31038.8,Purchase
30/06/2020,27,2,6,-124.00,30979.3,Purchase
30/06/2020,27,2,6,-120.00,30967.6,Purchase
30/06/2020,27,2,6,-119.90,30967.3,Purchase
30/06/2020,27,2,6,-119.10,30966.1,Purchase
30/06/2020,27,2,6,-119.00,30965.9,Purchase
30/06/2020,27,2,6,-115.00,30960.0,Purchase
30/06/2020,27,2,6,-114.50,30959.2,Purchase
30/06/2020,27,2,6,-110.00,30952.6,Purchase
30/06/2020,27,2,6,-109.50,30931.8,Purchase
30/06/2020,27,2,6,-109.00,30911.1,Purchase
30/06/2020,27,2,6,-106.50,30807.4,Purchase
30/06/2020,27,2,6,-105.00,30745.2,Purchase
30/06/2020,27,2,6,-103.50,30682.9,Purchase
30/06/2020,27,2,6,-102.40,30637.3,Purchase
30/06/2020,27,2,6,-102.30,30607.2,Purchase
30/06/2020,27,2,6,-101.10,30555.8,Purchase
30/06/2020,27,2,6,-101.00,30551.6,Purchase
30/06/2020,27,2,6,-100.50,30530.8,Purchase
30/06/2020,27,2,6,-100.10,30504.2,Purchase
30/06/2020,27,2,6,-100.00,30497.6,Purchase
30/06/2020,27,2,6,-99.90,30440.4,Purchase
30/06/2020,27,2,6,-99.00,30416.6,Purchase
30/06/2020,27,2,6,-98.50,30402.7,Purchase
30/06/2020,27,2,6,-98.00,30401.3,Purchase
30/06/2020,27,2,6,-96.50,30397.2,Purchase
30/06/2020,27,2,6,-96.40,30396.9,Purchase
30/06/2020,27,2,6,-96.30,30396.4,Purchase
30/06/2020,27,2,6,-96.00,30395.6,Purchase
30/06/2020,27,2,6,-95.10,30393.1,Purchase
30/06/2020,27,2,6,-95.00,30330.6,Purchase
30/06/2020,27,2,6,-94.70,30329.8,Purchase
30/06/2020,27,2,6,-94.60,30296.1,Purchase
30/06/2020,27,2,6,-94.50,30295.8,Purchase
30/06/2020,27,2,6,-94.10,30294.7,Purchase
30/06/2020,27,2,6,-94.00,30124.9,Purchase
30/06/2020,27,2,6,-93.50,30123.5,Purchase
30/06/2020,27,2,6,-92.50,30120.7,Purchase
30/06/2020,27,2,6,-92.00,30119.3,Purchase
30/06/2020,27,2,6,-91.50,30117.9,Purchase
30/06/2020,27,2,6,-91.00,30116.6,Purchase
30/06/2020,27,2,6,-90.50,30115.2,Purchase
30/06/2020,27,2,6,-90.00,30113.8,Purchase
30/06/2020,27,2,6,-89.50,30110.8,Purchase
30/06/2020,27,2,6,-89.00,30107.8,Purchase
30/06/2020,27,2,6,-88.50,30104.8,Purchase
30/06/2020,27,2,6,-88.10,30102.4,Purchase
30/06/2020,27,2,6,-88.00,30101.8,Purchase
30/06/2020,27,2,6,-87.50,30098.8,Purchase
30/06/2020,27,2,6,-87.00,30095.8,Purchase
30/06/2020,27,2,6,-86.80,30094.6,Purchase
30/06/2020,27,2,6,-86.50,30092.7,Purchase
30/06/2020,27,2,6,-86.00,30089.5,Purchase
30/06/2020,27,2,6,-85.50,30086.3,Purchase
30/06/2020,27,2,6,-85.10,30083.7,Purchase
30/06/2020,27,2,6,-85.00,29889.1,Purchase
30/06/2020,27,2,6,-84.50,29885.9,Purchase
30/06/2020,27,2,6,-84.00,29882.7,Purchase
30/06/2020,27,2,6,-83.60,29880.1,Purchase
30/06/2020,27,2,6,-83.50,29865.0,Purchase
30/06/2020,27,2,6,-83.30,29834.8,Purchase
30/06/2020,27,2,6,-83.00,29828.9,Purchase
30/06/2020,27,2,6,-82.50,29819.0,Purchase
30/06/2020,27,2,6,-82.00,29809.2,Purchase
30/06/2020,27,2,6,-81.70,29803.3,Purchase
30/06/2020,27,2,6,-81.60,29709.3,Purchase
30/06/2020,27,2,6,-81.50,29707.4,Purchase
30/06/2020,27,2,6,-81.00,29697.5,Purchase
30/06/2020,27,2,6,-80.50,29687.7,Purchase
30/06/2020,27,2,6,-80.40,29685.7,Purchase
30/06/2020,27,2,6,-80.30,29662.1,Purchase
30/06/2020,27,2,6,-80.10,29658.1,Purchase
30/06/2020,27,2,6,-80.04,29393.4,Purchase
30/06/2020,27,2,6,-80.00,29392.7,Purchase
30/06/2020,27,2,6,-79.90,29352.9,Purchase
30/06/2020,27,2,6,-79.80,29349.2,Purchase
30/06/2020,27,2,6,-79.74,29128.1,Purchase
30/06/2020,27,2,6,-79.70,29126.6,Purchase
30/06/2020,27,2,6,-79.50,29119.1,Purchase
30/06/2020,27,2,6,-79.10,29104.2,Purchase
30/06/2020,27,2,6,-79.00,28961.6,Purchase
30/06/2020,27,2,6,-78.90,28957.8,Purchase
30/06/2020,27,2,6,-78.60,28946.4,Purchase
30/06/2020,27,2,6,-78.50,28760.6,Purchase
30/06/2020,27,2,6,-78.30,28753.0,Purchase
30/06/2020,27,2,6,-78.00,28748.0,Purchase
30/06/2020,27,2,6,-77.40,28738.1,Purchase
30/06/2020,27,2,6,-77.30,28696.5,Purchase
30/06/2020,27,2,6,-77.00,28687.0,Purchase
30/06/2020,27,2,6,-76.90,28683.8,Purchase
30/06/2020,27,2,6,-76.10,28658.3,Purchase
30/06/2020,27,2,6,-76.00,28655.2,Purchase
30/06/2020,27,2,6,-75.90,28652.0,Purchase
30/06/2020,27,2,6,-75.30,28632.9,Purchase
30/06/2020,27,2,6,-75.20,28408.2,Purchase
30/06/2020,27,2,6,-75.10,28405.0,Purchase
30/06/2020,27,2,6,-75.00,28383.5,Purchase
30/06/2020,27,2,6,-74.90,28381.9,Purchase
30/06/2020,27,2,6,-74.10,28369.3,Purchase
30/06/2020,27,2,6,-74.00,28367.7,Purchase
30/06/2020,27,2,6,-73.90,28366.1,Purchase
30/06/2020,27,2,6,-73.00,28351.9,Purchase
30/06/2020,27,2,6,-72.90,28350.3,Purchase
30/06/2020,27,2,6,-72.10,28337.7,Purchase
30/06/2020,27,2,6,-72.00,28336.1,Purchase
30/06/2020,27,2,6,-71.40,28326.6,Purchase
30/06/2020,27,2,6,-71.30,28291.1,Purchase
30/06/2020,27,2,6,-71.10,28287.3,Purchase
30/06/2020,27,2,6,-71.00,28285.4,Purchase
30/06/2020,27,2,6,-70.90,28283.5,Purchase
30/06/2020,27,2,6,-70.10,28268.2,Purchase
30/06/2020,27,2,6,-70.00,28248.7,Purchase
30/06/2020,27,2,6,-69.90,28172.1,Purchase
30/06/2020,27,2,6,-69.50,28165.7,Purchase
30/06/2020,27,2,6,-69.40,28137.5,Purchase
30/06/2020,27,2,6,-69.00,28127.3,Purchase
30/06/2020,27,2,6,-68.90,28124.7,Purchase
